PERIOD_DT,IVR_CALL_START_DTM,HANDLING_AGENT_LAN_ID,AGENT_HOLD_TIME_SEC,AGENT_TALK_TIME_SEC,AGENT_WORK_TIME_SEC,ICM_LEG_RANK,COMP_SCORE_NO,COMP_SCORE_CATG_NO,PF_METRIC_SCORE,PF_METRIC_SEGMENT_QUARTILE
11/1/2022,11/1/2022 15:25:20,EZ82268,9,747,1,1,0.1590003,1,32.85714286,2
11/1/2022,11/1/2022 15:25:20,EZ82268,9,747,1,1,0.1590003,1,32.85714286,2
11/1/2022,11/1/2022 15:25:20,EZ82268,9,747,1,1,0.1590003,1,32.85714286,2
11/1/2022,11/1/2022 15:25:20,EZ82268,9,747,1,1,0.1590003,1,32.85714286,2
11/1/2022,11/1/2022 15:25:20,EZ82268,9,747,1,1,0.1590003,1,32.85714286,2
11/1/2022,11/1/2022 15:25:36,bccs.cd6001401,91,181,5,1,?,?,?,?
11/1/2022,11/1/2022 15:25:42,bccs.cd6050122,169,284,881,1,?,?,27.02702703,2
11/1/2022,11/1/2022 15:25:46,marc.montheux,0,678,1,1,?,?,27.27272727,2
11/1/2022,11/1/2022 15:25:57,merjerie.lanzaderas,76,119,1,1,?,?,15.625,3
11/1/2022,11/1/2022 15:26:04,najaf.hussain1,388,1569,6,1,?,?,23.57142857,3
11/1/2022,11/1/2022 15:26:06,bccs.cd6043085,126,3054,5,1,?,?,28.125,2
11/1/2022,11/1/2022 15:26:17,leopold.wandji_dji,146,175,0,1,?,?,47.72727273,1
11/1/2022,11/1/2022 15:26:21,edward.gardner,2,80,0,1,?,?,2.702702703,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:44,ez60907,0,1496,5,1,0.186377,1,18.57142857,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:26:56,eq16497,5,80,0,1,0.210625,1,24.28571429,3
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:04,eq06824,193,316,5,2,0.1545892,1,40.74074074,1
11/1/2022,11/1/2022 15:27:13,bccs.cd6025784,0,1462,440,1,?,?,40,2
11/1/2022,11/1/2022 15:27:41,kory.sheffer,0,596,5,1,?,?,40.71428571,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:45,EQ20584,0,372,5,1,0.0933769,2,45,1
11/1/2022,11/1/2022 15:27:47,bccs.cd6034695,0,113,9,1,?,?,0,4
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:09,ez95558,12,206,0,1,0.077844,2,14.81481481,3
11/1/2022,11/1/2022 15:28:28,prince.ankrah,11,256,5,3,?,?,14.86486486,3
11/1/2022,11/1/2022 15:28:29,poonam.shelwan,46,875,75,1,?,?,33.78378378,2
11/1/2022,11/1/2022 15:29:04,bccs.cd6054299,353,1632,2,1,?,?,48.64864865,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:31,ez62979,0,1883,5,1,0.1043384,2,47.85714286,1
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:49,eq00189,172,943,1,1,0.0545796,3,30.71428571,2
11/1/2022,11/1/2022 15:29:50,marcus_lyns.duteuil,0,31,5,1,?,?,15.90909091,3
11/1/2022,11/1/2022 15:29:55,merjerie.lanzaderas,8,142,1,1,?,?,15.625,3
11/1/2022,11/1/2022 15:30:09,bccs.cd6036701,8,267,1,1,?,?,35.13513514,2
11/1/2022,11/1/2022 15:30:10,bccs.cd6020859,0,466,83,3,?,?,40.54054054,1
11/1/2022,11/1/2022 15:30:10,hanaa.aboutarie,0,192,5,2,?,?,36.42857143,1
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:17,EZ82269,0,589,5,1,0.1653681,1,33.57142857,2
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,ez77352,53,675,5,2,0.1385266,1,22.22222222,3
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
11/1/2022,11/1/2022 15:30:35,eq22317,0,1535,5,1,0.186377,1,39.13043478,2
