,date,call_arrive_time,agent_id,serve_time,type_call,type_agent,,,score_call,score_agent
1817,11/1/2022,14:24:33,141,446,?,2,,,?,16.21621622
1818,11/1/2022,14:24:40,78,610,?,2,,,?,40.625
1819,11/1/2022,14:25:00,151,472,?,3,,,?,6.756756757
1820,11/1/2022,14:25:19,46,78,?,1,,,?,39.28571429
1821,11/1/2022,14:25:29,7,945,?,4,,,?,0
1822,11/1/2022,14:25:31,105,1024,2,4,,,0.0779734,4.285714286
1823,11/1/2022,14:25:45,32,603,?,1,,,?,44.28571429
1824,11/1/2022,14:25:54,126,238,3,1,,,0.0406371,38.88888889
1825,11/1/2022,14:26:08,121,126,?,2,,,?,18.91891892
1826,11/1/2022,14:26:25,106,321,3,2,,,0.0487696,30.71428571
1827,11/1/2022,14:26:27,55,70,?,2,,,?,36.48648649
1828,11/1/2022,14:26:31,46,729,?,1,,,?,39.28571429
1829,11/1/2022,14:26:44,143,607,?,2,,,?,33.78378378
1830,11/1/2022,14:26:47,125,75,1,3,,,0.1218926,16.66666667
1831,11/1/2022,14:27:07,65,621,?,2,,,?,21.62162162
1832,11/1/2022,14:27:14,98,17,3,1,,,0.0506981,47.14285714
1833,11/1/2022,14:27:40,31,1231,1,3,,,0.2676314,22.85714286
1834,11/1/2022,14:27:49,74,289,2,1,,,0.0806305,35.18518519
1835,11/1/2022,14:28:10,142,444,?,3,,,?,15.625
1836,11/1/2022,14:28:15,98,454,3,1,,,0.0487696,47.14285714
1837,11/1/2022,14:28:45,116,260,2,3,,,0.0804249,20.71428571
1838,11/1/2022,14:28:49,99,239,?,1,,,?,50
1839,11/1/2022,14:28:49,95,472,3,4,,,0.0447133,2.857142857
1840,11/1/2022,14:28:54,148,303,?,2,,,?,17.56756757
1841,11/1/2022,14:29:23,38,1504,?,3,,,?,13.51351351
1842,11/1/2022,14:29:26,52,23,?,3,,,?,12.16216216
1843,11/1/2022,14:29:34,76,1797,3,4,,,0.0487696,9.285714286
1844,11/1/2022,14:29:57,138,495,?,3,,,?,12.5
1845,11/1/2022,14:29:57,77,862,2,3,,,0.0702149,18.57142857
1846,11/1/2022,14:30:04,16,131,?,2,,,?,40
1847,11/1/2022,14:30:11,2,442,?,2,,,?,29.72972973
1848,11/1/2022,14:30:20,30,171,?,1,,,?,36.42857143
1849,11/1/2022,14:30:30,71,754,1,2,,,0.1751191,33.57142857
1850,11/1/2022,14:30:33,4,1970,1,3,,,0.1864132,25
1851,11/1/2022,14:30:47,20,39,?,3,,,?,25
1852,11/1/2022,14:30:55,19,1162,1,1,,,0.1753089,40
1853,11/1/2022,14:31:12,140,232,?,2,,,?,24.32432432
1854,11/1/2022,14:31:39,75,1205,1,3,,,0.1252006,18.51851852
1855,11/1/2022,14:31:41,148,196,?,2,,,?,17.56756757
1856,11/1/2022,14:31:56,44,514,?,3,,,?,16.66666667
1857,11/1/2022,14:32:14,108,306,?,3,,,?,10
1858,11/1/2022,14:32:57,141,5474,?,2,,,?,16.21621622
1859,11/1/2022,14:33:00,106,11,3,2,,,0.0452417,30.71428571
1860,11/1/2022,14:33:01,66,1282,1,1,,,0.150066,42.85714286
1861,11/1/2022,14:33:15,156,190,2,4,,,0.0572997,12.85714286
1862,11/1/2022,14:33:19,30,452,?,1,,,?,36.42857143
1863,11/1/2022,14:33:20,20,15,?,3,,,?,25
1864,11/1/2022,14:33:23,132,1035,3,1,,,0.0487696,50
1865,11/1/2022,14:33:41,20,58,?,3,,,?,25
1866,11/1/2022,14:33:47,85,18,3,4,,,0.0506981,5.714285714
1867,11/1/2022,14:33:53,91,1118,?,1,,,?,38.57142857
1868,11/1/2022,14:34:05,37,1836,?,2,,,?,35.13513514
1869,11/1/2022,14:34:23,134,150,2,3,,,0.0992582,20.37037037
1870,11/1/2022,14:34:42,99,1377,?,1,,,?,50
1871,11/1/2022,14:34:44,45,932,1,2,,,0.186377,30
1872,11/1/2022,14:34:47,11,256,?,2,,,?,28.57142857
1873,11/1/2022,14:34:50,29,100,3,3,,,0.0347062,17.85714286
1874,11/1/2022,14:35:00,57,473,3,3,,,0.0402179,25.71428571
1875,11/1/2022,14:35:03,93,92,2,1,,,0.1140546,45
1876,11/1/2022,14:35:03,92,511,?,?,,,?,?
1877,11/1/2022,14:35:35,20,2263,?,3,,,?,25
1878,11/1/2022,14:35:48,32,2089,?,1,,,?,44.28571429
1879,11/1/2022,14:35:50,110,760,1,1,,,0.1556925,45.71428571
1880,11/1/2022,14:35:58,106,150,3,2,,,0.0506981,30.71428571
1881,11/1/2022,14:36:02,142,1446,?,3,,,?,15.625
1882,11/1/2022,14:36:06,35,15,?,1,,,?,50
1883,11/1/2022,14:36:07,159,38,1,4,,,0.186377,15.2173913
1884,11/1/2022,14:36:10,12,87,?,3,,,?,11.36363636
1885,11/1/2022,14:36:15,63,206,?,3,,,?,29.62962963
1886,11/1/2022,14:36:21,98,704,3,1,,,0.0487696,47.14285714
1887,11/1/2022,14:36:26,40,46,?,2,,,?,31.81818182
1888,11/1/2022,14:36:29,0,196,?,2,,,?,30
1889,11/1/2022,14:36:33,158,1178,1,1,,,0.186377,47.82608696
1890,11/1/2022,14:36:35,3,239,?,3,,,?,19.28571429
1891,11/1/2022,14:37:07,143,615,?,2,,,?,33.78378378
1892,11/1/2022,14:37:09,145,260,?,2,,,?,32.43243243
1893,11/1/2022,14:37:19,82,1098,?,1,,,?,48.14814815
1894,11/1/2022,14:37:25,21,36,?,2,,,?,15
1895,11/1/2022,14:37:43,55,64,?,2,,,?,36.48648649
1896,11/1/2022,14:37:49,26,807,?,1,,,?,36.36363636
1897,11/1/2022,14:38:12,10,23,3,2,,,0.0506981,29.28571429
1898,11/1/2022,14:38:12,41,47,?,2,,,?,28.37837838
1899,11/1/2022,14:38:31,107,1276,?,4,,,?,6.666666667
1900,11/1/2022,14:38:35,103,241,?,3,,,?,20
1901,11/1/2022,14:38:37,121,135,?,2,,,?,18.91891892
1902,11/1/2022,14:38:42,47,32,?,3,,,?,5.405405405
1903,11/1/2022,14:38:47,52,52,?,3,,,?,12.16216216
1904,11/1/2022,14:39:33,11,350,?,2,,,?,28.57142857
1905,11/1/2022,14:39:53,162,110,1,1,,,0.2102622,40.74074074
1906,11/1/2022,14:39:57,86,1194,1,2,,,0.1839533,32.14285714
1907,11/1/2022,14:40:13,35,2895,?,1,,,?,50
1908,11/1/2022,14:40:16,120,666,?,3,,,?,9.45945946
1909,11/1/2022,14:40:41,46,41,?,1,,,?,39.28571429
1910,11/1/2022,14:41:00,122,141,?,1,,,?,37.03703704
1911,11/1/2022,14:41:12,106,559,3,2,,,0.0397998,30.71428571
1912,11/1/2022,14:41:21,7,1173,?,4,,,?,0
1913,11/1/2022,14:41:31,39,187,?,1,,,?,44.59459459
1914,11/1/2022,14:41:48,46,1989,?,1,,,?,39.28571429
1915,11/1/2022,14:42:13,43,9,?,3,,,?,22.14285714
1916,11/1/2022,14:42:18,62,479,3,4,,,0.051043,15.71428571
1917,11/1/2022,14:42:43,121,125,?,2,,,?,18.91891892
1918,11/1/2022,14:42:55,28,1031,?,1,,,?,40.71428571
1919,11/1/2022,14:42:56,85,26,3,4,,,0.0506981,5.714285714
1920,11/1/2022,14:43:03,52,23,?,3,,,?,12.16216216
1921,11/1/2022,14:43:20,0,1060,?,2,,,?,30
1922,11/1/2022,14:43:45,30,545,?,1,,,?,36.42857143
1923,11/1/2022,14:43:47,23,504,?,1,,,?,40.54054054
1924,11/1/2022,14:43:48,29,830,2,3,,,0.101017,17.85714286
1925,11/1/2022,14:43:54,2,424,?,2,,,?,29.72972973
1926,11/1/2022,14:43:55,15,267,3,4,,,0.0474477,17.14285714
1927,11/1/2022,14:44:03,71,665,2,2,,,0.0788427,33.57142857
1928,11/1/2022,14:44:13,128,269,?,3,,,?,20
1929,11/1/2022,14:44:32,11,441,?,2,,,?,28.57142857
1930,11/1/2022,14:44:32,133,111,1,2,,,0.186377,34.28571429
1931,11/1/2022,14:44:33,44,2311,?,3,,,?,16.66666667
1932,11/1/2022,14:44:42,65,1293,?,2,,,?,21.62162162
1933,11/1/2022,14:45:15,127,426,?,1,,,?,50
1934,11/1/2022,14:45:22,159,26,3,4,,,0.0506981,15.2173913
1935,11/1/2022,14:45:23,121,936,?,2,,,?,18.91891892
1936,11/1/2022,14:45:27,150,797,?,3,,,?,15.90909091
1937,11/1/2022,14:45:27,140,1056,?,2,,,?,24.32432432
1938,11/1/2022,14:45:41,153,751,?,1,,,?,50
1939,11/1/2022,14:45:46,73,555,3,2,,,0.0257694,32.85714286
1940,11/1/2022,14:45:55,8,846,?,3,,,?,0
1941,11/1/2022,14:45:57,55,693,?,2,,,?,36.48648649
1942,11/1/2022,14:45:59,15,1501,3,4,,,0.0352217,17.14285714
1943,11/1/2022,14:45:59,18,733,?,3,,,?,23.57142857
1944,11/1/2022,14:46:00,164,62,1,3,,,0.1996085,24.07407407
1945,11/1/2022,14:46:08,154,1129,3,3,,,0.0629525,25
1946,11/1/2022,14:46:20,157,92,2,2,,,0.1231176,39.13043478
1947,11/1/2022,14:46:22,33,1743,?,4,,,?,2.272727273
1948,11/1/2022,14:46:43,156,308,1,4,,,0.1476726,12.85714286
1949,11/1/2022,14:46:44,10,571,1,2,,,0.186377,29.28571429
1950,11/1/2022,14:46:52,5,188,?,1,,,?,43.24324324
1951,11/1/2022,14:47:07,68,2793,?,1,,,?,44.44444444
1952,11/1/2022,14:47:09,88,1564,2,3,,,0.1189597,14.81481481
1953,11/1/2022,14:47:13,135,190,?,1,,,?,47.2972973
1954,11/1/2022,14:47:27,147,1506,?,3,,,?,10.81081081
1955,11/1/2022,14:47:32,31,222,2,3,,,0.0565349,22.85714286
1956,11/1/2022,14:47:41,57,29,3,3,,,0.0506981,25.71428571
1957,11/1/2022,14:47:53,101,25,?,3,,,?,25.92592593
1958,11/1/2022,14:48:05,110,1584,1,1,,,0.1681217,45.71428571
1959,11/1/2022,14:48:06,131,202,?,3,,,?,13.63636364
1960,11/1/2022,14:48:41,57,34,3,3,,,0.0506981,25.71428571
1961,11/1/2022,14:49:19,27,51,?,3,,,?,20.45454545
1962,11/1/2022,14:49:43,126,99,3,1,,,0.0443921,38.88888889
1963,11/1/2022,14:49:45,87,232,1,3,,,0.1252006,22.22222222
1964,11/1/2022,14:50:24,153,193,?,1,,,?,50
1965,11/1/2022,14:50:32,80,360,?,2,,,?,34.375
1966,11/1/2022,14:50:42,85,364,3,4,,,0.0487696,5.714285714
1967,11/1/2022,14:50:53,5,226,?,1,,,?,43.24324324
1968,11/1/2022,14:50:58,52,700,?,3,,,?,12.16216216
1969,11/1/2022,14:51:11,134,563,2,3,,,0.0888397,20.37037037
1970,11/1/2022,14:51:12,161,3058,1,1,,,0.2130597,45.65217391
1971,11/1/2022,14:51:24,106,1467,2,2,,,0.0884496,30.71428571
1972,11/1/2022,14:51:28,74,82,2,1,,,0.0908796,35.18518519
1973,11/1/2022,14:51:30,151,344,?,3,,,?,6.756756757
1974,11/1/2022,14:51:33,24,149,?,3,,,?,18.75
1975,11/1/2022,14:51:36,39,120,?,1,,,?,44.59459459
1976,11/1/2022,14:51:47,159,644,3,4,,,0.0374716,15.2173913
1977,11/1/2022,14:52:00,133,504,2,2,,,0.0785032,34.28571429
1978,11/1/2022,14:52:05,12,104,?,3,,,?,11.36363636
1979,11/1/2022,14:52:16,1,1523,3,4,,,0.049978,10.71428571
1980,11/1/2022,14:52:20,109,146,?,2,,,?,36.66666667
1981,11/1/2022,14:52:29,40,119,?,2,,,?,31.81818182
1982,11/1/2022,14:52:39,25,1331,?,1,,,?,47.72727273
1983,11/1/2022,14:52:55,16,1907,?,2,,,?,40
1984,11/1/2022,14:53:00,91,1095,?,1,,,?,38.57142857
1985,11/1/2022,14:53:03,145,577,?,2,,,?,32.43243243
1986,11/1/2022,14:53:18,126,75,1,1,,,0.1912014,38.88888889
1987,11/1/2022,14:53:19,70,1729,?,2,,,?,27.02702703
1988,11/1/2022,14:53:21,111,1416,?,2,,,?,35
1989,11/1/2022,14:53:26,30,186,?,1,,,?,36.42857143
1990,11/1/2022,14:53:38,23,36,?,1,,,?,40.54054054
1991,11/1/2022,14:54:22,163,118,3,1,,,0.045953,42.59259259
1992,11/1/2022,14:54:27,22,992,2,3,,,0.1066482,30.43478261
1993,11/1/2022,14:54:35,23,974,?,1,,,?,40.54054054
1994,11/1/2022,14:54:40,11,843,?,2,,,?,28.57142857
1995,11/1/2022,14:54:50,136,739,3,4,,,0.0378734,17.39130435
1996,11/1/2022,14:54:53,153,136,?,1,,,?,50
1997,11/1/2022,14:55:04,123,129,?,3,,,?,18.18181818
1998,11/1/2022,14:55:06,122,878,?,1,,,?,37.03703704
1999,11/1/2022,14:55:09,24,138,?,3,,,?,18.75
2000,11/1/2022,14:55:17,45,645,1,2,,,0.1875387,30
2001,11/1/2022,14:55:20,128,308,?,3,,,?,20
2002,11/1/2022,14:55:25,5,129,?,1,,,?,43.24324324
2003,11/1/2022,14:55:31,71,1408,2,2,,,0.112183,33.57142857
2004,11/1/2022,14:55:37,38,67,?,3,,,?,13.51351351
2005,11/1/2022,14:55:49,48,81,?,1,,,?,46.2962963
2006,11/1/2022,14:55:53,47,207,?,3,,,?,5.405405405
2007,11/1/2022,14:55:55,158,2365,2,1,,,0.0906231,47.82608696
2008,11/1/2022,14:56:16,164,1953,1,3,,,0.1951834,24.07407407
2009,11/1/2022,14:56:38,109,239,?,2,,,?,36.66666667
2010,11/1/2022,14:56:41,84,481,2,4,,,0.0987551,14.28571429
2011,11/1/2022,14:56:50,132,1693,3,1,,,0.0318605,50
2012,11/1/2022,14:56:54,30,1324,?,1,,,?,36.42857143
2013,11/1/2022,14:56:57,75,127,3,3,,,0.0515898,18.51851852
2014,11/1/2022,14:57:07,24,980,?,3,,,?,18.75
2015,11/1/2022,14:57:18,156,180,3,4,,,0.0385307,12.85714286
2016,11/1/2022,14:57:20,80,923,?,2,,,?,34.375
2017,11/1/2022,14:57:25,57,8,2,3,,,0.064006,25.71428571
2018,11/1/2022,14:57:41,10,745,2,2,,,0.1120891,29.28571429
2019,11/1/2022,14:57:42,157,300,2,2,,,0.11863,39.13043478
2020,11/1/2022,14:57:54,132,57,3,1,,,0.0506981,50
2021,11/1/2022,14:58:13,74,272,2,1,,,0.0862074,35.18518519
2022,11/1/2022,14:58:20,62,654,3,4,,,0.0404346,15.71428571
2023,11/1/2022,14:58:25,27,44,?,3,,,?,20.45454545
2024,11/1/2022,14:58:30,28,758,?,1,,,?,40.71428571
2025,11/1/2022,14:58:32,90,680,2,4,,,0.064006,5
2026,11/1/2022,14:58:35,56,323,?,4,,,?,1.351351351
2027,11/1/2022,14:58:44,73,1514,2,2,,,0.0723091,32.85714286
2028,11/1/2022,14:59:13,13,41,?,4,,,?,6.818181818
2029,11/1/2022,14:59:23,138,1101,?,3,,,?,12.5
2030,11/1/2022,14:59:41,31,1465,1,3,,,0.1507982,22.85714286
2031,11/1/2022,14:59:48,135,226,?,1,,,?,47.2972973
2032,11/1/2022,14:59:49,39,285,?,1,,,?,44.59459459
2033,11/1/2022,15:00:01,120,1977,?,3,,,?,9.45945946
2034,11/1/2022,15:00:40,160,273,3,4,,,0.0357119,0
2035,11/1/2022,15:01:06,57,48,3,3,,,0.0482986,25.71428571
2036,11/1/2022,15:01:06,99,676,?,1,,,?,50
2037,11/1/2022,15:01:10,107,79,?,4,,,?,6.666666667
2038,11/1/2022,15:01:13,151,890,?,3,,,?,6.756756757
2039,11/1/2022,15:01:53,29,1934,1,3,,,0.2202063,17.85714286
2040,11/1/2022,15:01:56,155,319,2,4,,,0.1049069,12.14285714
2041,11/1/2022,15:02:05,142,1324,?,3,,,?,15.625
2042,11/1/2022,15:02:09,53,314,?,2,,,?,37.83783784
2043,11/1/2022,15:02:25,85,115,3,4,,,0.0402895,5.714285714
2044,11/1/2022,15:02:35,38,783,?,3,,,?,13.51351351
2045,11/1/2022,15:02:55,87,32,2,3,,,0.0800255,22.22222222
2046,11/1/2022,15:03:06,107,73,?,4,,,?,6.666666667
2047,11/1/2022,15:03:07,36,1705,?,1,,,?,46.66666667
2048,11/1/2022,15:03:20,67,24,?,1,,,?,45.94594595
2049,11/1/2022,15:03:38,140,791,?,2,,,?,24.32432432
2050,11/1/2022,15:03:49,67,102,?,1,,,?,45.94594595
2051,11/1/2022,15:03:51,3,216,?,3,,,?,19.28571429
2052,11/1/2022,15:04:17,47,88,?,3,,,?,5.405405405
2053,11/1/2022,15:04:25,109,1996,?,2,,,?,36.66666667
2054,11/1/2022,15:04:37,145,162,?,2,,,?,32.43243243
2055,11/1/2022,15:04:39,43,1714,?,3,,,?,22.14285714
2056,11/1/2022,15:04:40,128,1442,?,3,,,?,20
2057,11/1/2022,15:04:41,55,2035,?,2,,,?,36.48648649
2058,11/1/2022,15:04:41,163,157,3,1,,,0.0482431,42.59259259
2059,11/1/2022,15:04:52,57,1574,2,3,,,0.1125723,25.71428571
2060,11/1/2022,15:04:53,86,1278,3,2,,,0.0445263,32.14285714
2061,11/1/2022,15:05:01,48,755,?,1,,,?,46.2962963
2062,11/1/2022,15:05:18,107,2324,?,4,,,?,6.666666667
2063,11/1/2022,15:05:21,92,434,?,?,,,?,?
2064,11/1/2022,15:05:23,52,41,?,3,,,?,12.16216216
2065,11/1/2022,15:05:24,135,455,?,1,,,?,47.2972973
2066,11/1/2022,15:05:25,79,376,?,2,,,?,39.18918919
2067,11/1/2022,15:05:25,116,349,3,3,,,0.0460994,20.71428571
2068,11/1/2022,15:05:35,14,336,?,2,,,?,27.27272727
2069,11/1/2022,15:05:36,131,722,?,3,,,?,13.63636364
2070,11/1/2022,15:06:13,126,66,1,1,,,0.1252006,38.88888889
2071,11/1/2022,15:06:16,112,685,3,4,,,0.0487696,2.142857143
2072,11/1/2022,15:06:24,26,366,?,1,,,?,36.36363636
2073,11/1/2022,15:06:30,130,698,2,1,,,0.0844896,47.85714286
2074,11/1/2022,15:06:41,146,132,?,3,,,?,2.702702703
2075,11/1/2022,15:06:42,52,1010,?,3,,,?,12.16216216
2076,11/1/2022,15:06:49,67,272,?,1,,,?,45.94594595
2077,11/1/2022,15:07:03,12,71,?,3,,,?,11.36363636
2078,11/1/2022,15:07:09,81,163,1,1,,,0.147927,37.14285714
2079,11/1/2022,15:07:24,4,970,1,3,,,0.186377,25
2080,11/1/2022,15:07:27,78,171,?,2,,,?,40.625
2081,11/1/2022,15:07:27,75,295,1,3,,,0.1254505,18.51851852
2082,11/1/2022,15:07:38,101,58,?,3,,,?,25.92592593
2083,11/1/2022,15:08:03,87,406,1,3,,,0.251182,22.22222222
2084,11/1/2022,15:08:04,77,21,3,3,,,0.0506981,18.57142857
2085,11/1/2022,15:08:11,76,1089,1,4,,,0.1307335,9.285714286
2086,11/1/2022,15:08:43,134,1331,2,3,,,?,20.37037037
2087,11/1/2022,15:08:44,133,2633,1,2,,,0.1674562,34.28571429
2088,11/1/2022,15:08:54,97,88,?,2,,,?,27.14285714
2089,11/1/2022,15:09:06,3,911,?,3,,,?,19.28571429
2090,11/1/2022,15:09:17,148,658,?,2,,,?,17.56756757
2091,11/1/2022,15:09:23,153,48,?,1,,,?,50
2092,11/1/2022,15:09:28,77,792,1,3,,,0.1797974,18.57142857
2093,11/1/2022,15:09:33,40,1550,?,2,,,?,31.81818182
2094,11/1/2022,15:09:53,78,47,?,2,,,?,40.625
2095,11/1/2022,15:09:56,10,494,2,2,,,0.0745673,29.28571429
2096,11/1/2022,15:10:04,81,1130,1,1,,,0.1828955,37.14285714
2097,11/1/2022,15:10:07,138,189,?,3,,,?,12.5
2098,11/1/2022,15:10:11,157,32,1,2,,,0.1507954,39.13043478
2099,11/1/2022,15:10:14,74,987,1,1,,,0.1700223,35.18518519
2100,11/1/2022,15:10:25,56,18,?,4,,,?,1.351351351
2101,11/1/2022,15:10:34,69,14,2,2,,,?,31.42857143
2102,11/1/2022,15:10:38,159,1928,3,4,,,0.044878,15.2173913
2103,11/1/2022,15:10:41,23,219,?,1,,,?,40.54054054
2104,11/1/2022,15:11:01,20,23,?,3,,,?,25
2105,11/1/2022,15:11:08,97,412,?,2,,,?,27.14285714
2106,11/1/2022,15:11:10,149,48,1,4,,,0.1593566,4.545454546
2107,11/1/2022,15:11:10,85,80,3,4,,,0.0409263,5.714285714
2108,11/1/2022,15:11:19,93,786,1,1,,,0.1263271,45
2109,11/1/2022,15:11:35,80,155,?,2,,,?,34.375
2110,11/1/2022,15:11:36,45,223,2,2,,,?,30
2111,11/1/2022,15:11:40,67,156,?,1,,,?,45.94594595
2112,11/1/2022,15:12:02,136,1090,2,4,,,0.0577582,17.39130435
2113,11/1/2022,15:12:06,155,198,1,4,,,0.2688463,12.14285714
2114,11/1/2022,15:12:18,78,366,?,2,,,?,40.625
2115,11/1/2022,15:12:25,145,318,?,2,,,?,32.43243243
2116,11/1/2022,15:12:44,160,40,3,4,,,0.050788,0
2117,11/1/2022,15:12:56,62,200,3,4,,,0.0451163,15.71428571
2118,11/1/2022,15:12:57,65,793,?,2,,,?,21.62162162
2119,11/1/2022,15:13:00,113,56,1,4,,,0.1593566,3.703703704
2120,11/1/2022,15:13:03,80,269,?,2,,,?,34.375
2121,11/1/2022,15:13:22,20,626,?,3,,,?,25
2122,11/1/2022,15:13:39,91,291,?,1,,,?,38.57142857
2123,11/1/2022,15:13:40,147,1639,?,3,,,?,10.81081081
2124,11/1/2022,15:13:43,56,1424,?,4,,,?,1.351351351
2125,11/1/2022,15:13:55,92,182,?,?,,,?,?
2126,11/1/2022,15:13:56,24,1164,?,3,,,?,18.75
2127,11/1/2022,15:14:02,27,230,?,3,,,?,20.45454545
2128,11/1/2022,15:14:06,150,7,?,3,,,?,15.90909091
2129,11/1/2022,15:14:25,94,1828,2,4,,,0.1229859,16.42857143
2130,11/1/2022,15:14:31,121,319,?,2,,,?,18.91891892
2131,11/1/2022,15:14:47,69,629,1,2,,,0.1959779,31.42857143
2132,11/1/2022,15:14:48,46,156,?,1,,,?,39.28571429
2133,11/1/2022,15:15:09,13,446,?,4,,,?,6.818181818
2134,11/1/2022,15:15:11,90,714,2,4,,,?,5
2135,11/1/2022,15:15:41,84,1381,2,4,,,0.0800744,14.28571429
2136,11/1/2022,15:15:44,99,1337,?,1,,,?,50
2137,11/1/2022,15:16:23,157,546,1,2,,,0.1260643,39.13043478
2138,11/1/2022,15:16:31,160,939,1,4,,,0.1613727,0
2139,11/1/2022,15:16:39,67,48,?,1,,,?,45.94594595
2140,11/1/2022,15:16:57,28,136,?,1,,,?,40.71428571
2141,11/1/2022,15:17:03,95,3351,1,4,,,0.1505009,2.857142857
2142,11/1/2022,15:17:06,89,850,?,3,,,?,14.86486486
2143,11/1/2022,15:17:06,106,641,1,2,,,0.1263271,30.71428571
2144,11/1/2022,15:17:08,51,226,?,1,,,?,42.14285714
2145,11/1/2022,15:17:16,140,683,?,2,,,?,24.32432432
2146,11/1/2022,15:17:35,85,1506,3,4,,,0.053297,5.714285714
2147,11/1/2022,15:17:46,78,76,?,2,,,?,40.625
2148,11/1/2022,15:18:28,67,1132,?,1,,,?,45.94594595
2149,11/1/2022,15:18:37,126,178,2,1,,,0.0962233,38.88888889
2150,11/1/2022,15:19:03,130,603,3,1,,,0.0487696,47.85714286
2151,11/1/2022,15:19:18,139,2030,?,1,,,?,38.63636364
2152,11/1/2022,15:19:28,71,566,1,2,,,0.1263271,33.57142857
2153,11/1/2022,15:19:45,91,863,?,1,,,?,38.57142857
2154,11/1/2022,15:19:52,105,1260,1,4,,,0.1372847,4.285714286
2155,11/1/2022,15:20:09,45,348,3,2,,,0.0487696,30
2156,11/1/2022,15:20:10,38,1455,?,3,,,?,13.51351351
2157,11/1/2022,15:20:15,137,3492,2,1,,,0.1140301,49.28571429
2158,11/1/2022,15:20:19,154,56,3,3,,,0.0269587,25
2159,11/1/2022,15:20:22,42,643,?,3,,,?,9.090909091
2160,11/1/2022,15:20:50,12,80,?,3,,,?,11.36363636
2161,11/1/2022,15:21:11,78,1382,?,2,,,?,40.625
2162,11/1/2022,15:21:28,51,450,?,1,,,?,42.14285714
2163,11/1/2022,15:22:06,25,226,?,1,,,?,47.72727273
2164,11/1/2022,15:22:17,19,1054,2,1,,,0.0786097,40
2165,11/1/2022,15:22:38,41,1047,?,2,,,?,28.37837838
2166,11/1/2022,15:22:41,138,66,?,3,,,?,12.5
2167,11/1/2022,15:23:01,62,312,3,4,,,0.031792,15.71428571
2168,11/1/2022,15:23:07,58,174,?,4,,,?,0
2169,11/1/2022,15:23:11,151,355,?,3,,,?,6.756756757
2170,11/1/2022,15:23:18,75,65,3,3,,,0.0254015,18.51851852
2171,11/1/2022,15:23:30,165,962,3,4,,,0.0433924,7.142857143
2172,11/1/2022,15:23:32,92,37,?,?,,,?,?
2173,11/1/2022,15:23:33,122,105,?,1,,,?,37.03703704
2174,11/1/2022,15:23:34,97,307,?,2,,,?,27.14285714
2175,11/1/2022,15:23:38,138,600,?,3,,,?,12.5
2176,11/1/2022,15:23:43,148,282,?,2,,,?,17.56756757
2177,11/1/2022,15:23:56,156,304,2,4,,,0.089684,12.85714286
2178,11/1/2022,15:24:04,116,765,1,3,,,0.1805781,20.71428571
2179,11/1/2022,15:24:27,34,653,2,1,,,0.1197098,46.42857143
2180,11/1/2022,15:24:28,93,100,2,1,,,0.0593978,45
2181,11/1/2022,15:24:44,52,50,?,3,,,?,12.16216216
2182,11/1/2022,15:24:46,3,1935,?,3,,,?,19.28571429
2183,11/1/2022,15:25:11,153,72,?,1,,,?,50
2184,11/1/2022,15:25:18,112,4635,2,4,,,0.089684,2.142857143
2185,11/1/2022,15:25:20,73,757,1,2,,,0.1590003,32.85714286
2186,11/1/2022,15:25:36,92,277,?,?,,,?,?
2187,11/1/2022,15:25:42,70,1334,?,2,,,?,27.02702703
2188,11/1/2022,15:25:46,14,679,?,2,,,?,27.27272727
2189,11/1/2022,15:25:57,142,196,?,3,,,?,15.625
2190,11/1/2022,15:26:04,18,1963,?,3,,,?,23.57142857
2191,11/1/2022,15:26:06,115,3185,?,2,,,?,28.125
2192,11/1/2022,15:26:17,25,321,?,1,,,?,47.72727273
2193,11/1/2022,15:26:21,146,82,?,3,,,?,2.702702703
2194,11/1/2022,15:26:44,77,1501,1,3,,,0.186377,18.57142857
2195,11/1/2022,15:26:56,54,85,1,3,,,0.210625,24.28571429
2196,11/1/2022,15:27:04,162,514,1,1,,,0.1545892,40.74074074
2197,11/1/2022,15:27:13,16,1902,?,2,,,?,40
2198,11/1/2022,15:27:41,28,601,?,1,,,?,40.71428571
2199,11/1/2022,15:27:45,93,377,2,1,,,0.0933769,45
2200,11/1/2022,15:27:47,58,122,?,4,,,?,0
2201,11/1/2022,15:28:09,88,218,2,3,,,0.077844,14.81481481
2202,11/1/2022,15:28:28,89,272,?,3,,,?,14.86486486
2203,11/1/2022,15:28:29,143,996,?,2,,,?,33.78378378
2204,11/1/2022,15:29:04,117,1987,?,1,,,?,48.64864865
2205,11/1/2022,15:29:31,130,1888,2,1,,,0.1043384,47.85714286
2206,11/1/2022,15:29:49,106,1116,3,2,,,0.0545796,30.71428571
2207,11/1/2022,15:29:50,150,36,?,3,,,?,15.90909091
2208,11/1/2022,15:29:55,142,151,?,3,,,?,15.625
2209,11/1/2022,15:30:09,37,276,?,2,,,?,35.13513514
2210,11/1/2022,15:30:10,30,197,?,1,,,?,36.42857143
2211,11/1/2022,15:30:10,23,549,?,1,,,?,40.54054054
2212,11/1/2022,15:30:17,71,594,1,2,,,0.1653681,33.57142857
2213,11/1/2022,15:30:35,157,1540,1,2,,,0.186377,39.13043478
2214,11/1/2022,15:30:35,87,733,1,3,,,0.1385266,22.22222222
2215,11/1/2022,15:30:37,51,1793,?,1,,,?,42.14285714
